race_id,driver_id,constructor_id,season,round,circuit_id,quali_pos,grid_pos,avg_fp_longrun_delta,constructor_form,driver_form,circuit_effect,driver_consistency,constructor_reliability,driver_momentum,weather_risk,points,finish_position,points_scored,podium_finish,top_10_finish
2021_1_bahrain,giovinazzi,alfa,2021,1,bahrain,12,12,0.0,1.0955,0.9132,0.0,0.4142,0.7891,1.0,0.0,0.0,12,0,0,0
2021_1_bahrain,ocon,alpine,2021,1,bahrain,16,16,0.0,0.0,1.9051,1.0,0.5079,0.0,2.0,0.0,0.0,13,0,0,0
2021_1_bahrain,russell,williams,2021,1,bahrain,15,15,0.0,0.0,0.0,0.0,0.0,0.8438,0.0,0.0,0.0,14,0,0,0
2021_1_bahrain,vettel,aston_martin,2021,1,bahrain,18,20,0.0,1.0,10.262,15.242,0.6118,0.0,-5.5,0.0,0.0,15,0,0,0
2021_1_bahrain,mick_schumacher,haas,2021,1,bahrain,19,18,0.0,1.8553,0.0,0.0,0.0,0.6859,0.0,0.0,0.0,16,0,0,0
2021_1_bahrain,gasly,alphatauri,2021,1,bahrain,5,5,0.0,1.8784,4.6576,7.2941,0.4969,0.8405,3.0,0.0,0.0,17,0,0,0
2021_1_bahrain,latifi,williams,2021,1,bahrain,17,17,0.0,0.0,0.0,0.0,0.0,0.8764,0.0,0.0,0.0,18,0,0,0
2021_1_bahrain,alonso,alpine,2021,1,bahrain,9,9,0.0,0.0,5.7269,13.8235,0.5301,0.0,3.0,0.0,0.0,19,0,0,0
2021_1_bahrain,mazepin,haas,2021,1,bahrain,20,19,0.0,0.6927,0.0,0.0,0.0,0.7699,0.0,0.0,0.0,20,0,0,0
2021_2_imola,max_verstappen,red_bull,2021,2,imola,3,3,0.0,12.1254,13.0603,0.0,0.656,0.5046,9.0,0.0,25.0,1,1,1,1
2021_2_imola,hamilton,mercedes,2021,2,imola,1,1,0.0,19.3921,22.0969,0.0,0.7999,0.6536,6.5,0.0,19.0,2,1,1,1
2021_2_imola,norris,mclaren,2021,2,imola,7,7,0.0,7.8255,10.6682,0.0,0.6342,0.7703,-2.0,0.0,15.0,3,1,1,1
2021_2_imola,leclerc,ferrari,2021,2,imola,4,4,0.0,6.7307,11.4926,0.0,0.62,0.6956,-4.0,0.0,12.0,4,1,0,1
2021_2_imola,sainz,ferrari,2021,2,imola,11,11,0.0,8.4327,4.0533,0.0,0.5071,0.6796,-3.0,0.0,10.0,5,1,0,1
2021_2_imola,ricciardo,mclaren,2021,2,imola,6,6,0.0,10.2809,4.2123,0.0,0.4969,0.7222,3.0,0.0,8.0,6,1,0,1
2021_2_imola,gasly,alphatauri,2021,2,imola,5,5,0.0,1.201,3.2603,0.0,0.4969,0.7636,-2.0,0.0,6.0,7,1,0,1
2021_2_imola,stroll,aston_martin,2021,2,imola,10,10,0.0,0.4118,2.1225,0.0,0.447,0.8333,0.5,0.0,4.0,8,1,0,1
2021_2_imola,ocon,alpine,2021,2,imola,9,9,0.0,0.0,1.273,0.0,0.4495,0.8421,-0.5,0.0,2.0,9,1,0,1
2021_2_imola,alonso,alpine,2021,2,imola,15,15,0.0,0.9132,3.2815,0.0,0.4373,0.7688,-5.0,0.0,1.0,10,1,0,1
2022_1_bahrain,leclerc,ferrari,2022,1,bahrain,1,1,0.0,8.4181,12.3721,11.2941,0.7753,0.7539,-3.0,0.0,26.0,1,1,1,1
2022_1_bahrain,sainz,ferrari,2022,1,bahrain,3,3,0.0,15.2078,6.3827,4.0,0.5757,0.6746,3.5,0.0,18.0,2,1,1,1
2022_1_bahrain,hamilton,mercedes,2022,1,bahrain,5,5,0.0,19.6987,21.2284,22.7626,0.8044,0.7063,-3.0,0.0,15.0,3,1,1,1
2022_1_bahrain,russell,mercedes,2022,1,bahrain,9,9,0.0,17.683,0.0,0.0,0.0,0.7462,0.0,0.0,12.0,4,1,0,1
2022_1_bahrain,kevin_magnussen,haas,2022,1,bahrain,7,7,0.0,0.0,4.1327,10.0,0.5189,0.9208,-5.0,0.0,10.0,5,1,0,1
2022_1_bahrain,bottas,alfa,2022,1,bahrain,6,6,0.0,0.7669,19.2083,17.0868,0.8347,0.8143,-4.5,0.0,8.0,6,1,0,1
2022_1_bahrain,ocon,alpine,2022,1,bahrain,11,11,0.0,0.9475,1.5517,0.4118,0.4833,0.7659,-1.0,0.0,6.0,7,1,0,1
2022_1_bahrain,tsunoda,alphatauri,2022,1,bahrain,16,16,0.0,2.6407,2.0,2.0,0.0,0.7636,0.0,0.0,4.0,8,1,0,1
2022_1_bahrain,alonso,alpine,2022,1,bahrain,8,8,0.0,2.7695,2.6577,7.5114,0.4607,0.7353,-2.5,0.0,2.0,9,1,0,1
2022_1_bahrain,zhou,alfa,2022,1,bahrain,15,15,0.0,3.058,0.0,0.0,0.0,0.7922,0.0,0.0,1.0,10,1,0,1
2022_1_bahrain,mick_schumacher,haas,2022,1,bahrain,12,12,0.0,3.6061,0.0,0.0,0.0,0.7432,0.0,0.0,0.0,11,0,0,0
2022_1_bahrain,stroll,aston_martin,2022,1,bahrain,19,19,0.0,2.0502,2.9282,1.0,0.5469,0.7889,-1.0,0.0,0.0,12,0,0,0
2022_1_bahrain,albon,williams,2022,1,bahrain,14,14,0.0,0.0,5.1244,2.0,0.413,0.8596,5.0,0.0,0.0,13,0,0,0
2022_1_bahrain,ricciardo,mclaren,2022,1,bahrain,18,18,0.0,9.4754,5.1062,8.4706,0.5294,0.7309,2.0,0.0,0.0,14,0,0,0
2022_1_bahrain,norris,mclaren,2022,1,bahrain,13,13,0.0,6.451,12.8769,10.3529,0.803,0.6374,2.5,0.0,0.0,15,0,0,0
2022_1_bahrain,latifi,williams,2022,1,bahrain,20,20,0.0,0.0,0.0,0.0,0.0,0.8598,0.0,0.0,0.0,16,0,0,0
2022_1_bahrain,hulkenberg,aston_martin,2022,1,bahrain,17,17,0.0,1.2408,5.7627,4.7059,0.6572,0.8131,0.0,0.0,0.0,17,0,0,0
2022_1_bahrain,perez,red_bull,2022,1,bahrain,4,4,0.0,17.503,7.1627,6.2941,0.5697,0.6796,1.0,0.0,0.0,18,0,0,0
2022_1_bahrain,max_verstappen,red_bull,2022,1,bahrain,2,2,0.0,11.343,17.2483,13.8447,0.63,0.4932,5.0,0.0,0.0,19,0,0,0
2022_1_bahrain,gasly,alphatauri,2022,1,bahrain,10,10,0.0,3.2909,3.7186,3.9635,0.5412,0.7421,0.0,0.0,0.0,20,0,0,0
2022_2_jeddah,max_verstappen,red_bull,2022,2,jeddah,4,4,0.0,7.2128,11.3465,0.0,0.5367,0.5334,-9.0,0.0,25.0,1,1,1,1
2022_2_jeddah,leclerc,ferrari,2022,2,jeddah,2,2,0.0,16.6515,17.4302,0.0,0.7251,0.6202,9.0,0.0,19.0,2,1,1,1
2022_2_jeddah,sainz,ferrari,2022,2,jeddah,3,3,0.0,18.2652,10.9589,0.0,0.6265,0.6558,7.0,0.0,15.0,3,1,1,1
2022_2_jeddah,perez,red_bull,2022,2,jeddah,1,1,0.0,12.9732,5.0139,0.0,0.5697,0.522,-4.0,0.0,12.0,4,1,0,1
2022_2_jeddah,russell,mercedes,2022,2,jeddah,6,6,0.0,15.6145,4.7375,0.0,0.366,0.7183,6.0,0.0,10.0,5,1,0,1
2022_2_jeddah,ocon,alpine,2022,2,jeddah,5,5,0.0,2.6598,3.2498,0.0,0.5469,0.7193,3.0,0.0,8.0,6,1,0,1
2022_2_jeddah,norris,mclaren,2022,2,jeddah,11,11,0.0,3.7884,8.5289,0.0,0.6498,0.6574,-6.0,0.0,6.0,7,1,0,1
2022_2_jeddah,gasly,alphatauri,2022,2,jeddah,9,9,0.0,2.243,2.603,0.0,0.5412,0.6984,0.0,0.0,4.0,8,1,0,1
2022_2_jeddah,kevin_magnussen,haas,2022,2,jeddah,10,10,0.0,2.5243,6.2565,0.0,0.5474,0.7237,1.0,0.0,2.0,9,1,0,1
2022_2_jeddah,hamilton,mercedes,2022,2,jeddah,15,15,0.0,13.021,18.7538,0.0,0.7859,0.7693,-5.0,0.0,1.0,10,1,0,1
2023_1_bahrain,max_verstappen,red_bull,2023,1,bahrain,1,1,0.0,12.8025,16.9577,8.4384,0.644,0.513,0.0,0.0,25.0,1,1,1,1
2023_1_bahrain,perez,red_bull,2023,1,bahrain,2,2,0.0,16.4617,7.7764,3.4201,0.6507,0.513,1.0,0.0,18.0,2,1,1,1
2023_1_bahrain,alonso,aston_martin,2023,1,bahrain,5,5,0.0,0.7934,2.5816,2.2557,0.506,0.7917,1.0,0.0,15.0,3,1,1,1
2023_1_bahrain,sainz,ferrari,2023,1,bahrain,4,4,0.0,17.4675,12.4742,12.2353,0.629,0.6572,2.5,0.0,12.0,4,1,0,1
2023_1_bahrain,hamilton,mercedes,2023,1,bahrain,7,7,0.0,8.5056,12.761,20.4338,0.6575,0.6328,-9.0,0.0,10.0,5,1,0,1
2023_1_bahrain,stroll,aston_martin,2023,1,bahrain,8,8,0.0,5.9039,1.9285,0.4118,0.4783,0.6866,-0.5,0.0,8.0,6,1,0,1
2023_1_bahrain,russell,mercedes,2023,1,bahrain,6,6,0.0,8.4085,6.6352,7.0588,0.4478,0.6908,5.0,0.0,6.0,7,1,0,1
2023_1_bahrain,bottas,alfa,2023,1,bahrain,12,12,0.0,2.38,14.7549,12.7945,0.7576,0.7998,-5.0,0.0,4.0,8,1,0,1
2023_1_bahrain,gasly,alpine,2023,1,bahrain,20,20,0.0,4.7467,3.0221,0.895,0.5412,0.848,-1.0,0.0,2.0,9,1,0,1
2023_1_bahrain,albon,williams,2023,1,bahrain,15,15,0.0,0.0,3.2765,0.8235,0.3751,0.8983,0.0,0.0,1.0,10,1,0,1
2023_1_bahrain,tsunoda,alphatauri,2023,1,bahrain,14,14,0.0,2.8913,3.1765,3.1765,0.75,0.6895,0.0,0.0,0.0,11,0,0,0
2023_1_bahrain,sargeant,williams,2023,1,bahrain,16,16,0.0,0.3606,0.0,0.0,0.0,0.8396,0.0,0.0,0.0,12,0,0,0
2023_1_bahrain,kevin_magnussen,haas,2023,1,bahrain,17,17,0.0,2.4882,5.1008,10.0,0.5885,0.6984,1.0,0.0,0.0,13,0,0,0
2023_1_bahrain,de_vries,alphatauri,2023,1,bahrain,19,19,0.0,2.0239,0.0,0.0,0.0,0.6927,0.0,0.0,0.0,14,0,0,0
2023_1_bahrain,hulkenberg,haas,2023,1,bahrain,10,10,0.0,1.7417,3.6703,2.5571,0.5445,0.7003,-4.0,0.0,0.0,15,0,0,0
2023_1_bahrain,zhou,alfa,2023,1,bahrain,13,13,0.0,3.1084,1.0,1.0,0.0,0.8136,0.0,0.0,0.0,16,0,0,0
2023_1_bahrain,norris,mclaren,2023,1,bahrain,11,11,0.0,4.4519,7.1642,5.6256,0.6232,0.6574,-4.5,0.0,0.0,17,0,0,0
2023_1_bahrain,ocon,alpine,2023,1,bahrain,9,9,0.0,3.9227,5.0991,2.9635,0.5858,0.848,3.0,0.0,0.0,18,0,0,0
2023_1_bahrain,leclerc,ferrari,2023,1,bahrain,3,3,0.0,15.9484,18.0829,18.0091,0.7286,0.7018,3.5,0.0,0.0,19,0,0,0
2023_1_bahrain,piastri,mclaren,2023,1,bahrain,18,18,0.0,2.2072,0.0,0.0,0.0,0.7264,0.0,0.0,0.0,20,0,0,0
2023_2_jeddah,perez,red_bull,2023,2,jeddah,1,1,0.0,18.0141,11.4496,12.0,0.6213,0.4395,9.0,0.0,25.0,1,1,1,1
2023_2_jeddah,max_verstappen,red_bull,2023,2,jeddah,15,15,0.0,21.6251,19.9765,25.0,0.6575,0.6068,12.5,0.0,19.0,2,1,1,1
2023_2_jeddah,alonso,aston_martin,2023,2,jeddah,3,2,0.0,7.0176,6.6101,0.0,0.4664,0.6537,7.0,0.0,15.0,3,1,1,1
2023_2_jeddah,russell,mercedes,2023,2,jeddah,4,3,0.0,7.1405,6.8083,10.0,0.5301,0.7438,-3.0,0.0,12.0,4,1,0,1
2023_2_jeddah,hamilton,mercedes,2023,2,jeddah,8,7,0.0,8.5983,11.0236,1.0,0.6321,0.7438,-2.5,0.0,10.0,5,1,0,1
2023_2_jeddah,sainz,ferrari,2023,2,jeddah,5,4,0.0,9.5881,12.8774,15.0,0.713,0.4784,-3.0,0.0,8.0,6,1,0,1
2023_2_jeddah,leclerc,ferrari,2023,2,jeddah,2,12,0.0,8.5056,11.5671,19.0,0.5924,0.5214,-13.0,0.0,6.0,7,1,0,1
2023_2_jeddah,ocon,alpine,2023,2,jeddah,7,6,0.0,2.6853,3.327,8.0,0.4962,0.6969,-3.0,0.0,4.0,8,1,0,1
2023_2_jeddah,gasly,alpine,2023,2,jeddah,9,9,0.0,2.9585,2.473,4.0,0.5071,0.7068,1.0,0.0,2.0,9,1,0,1
2023_2_jeddah,kevin_magnussen,haas,2023,2,jeddah,13,13,0.0,1.2192,2.9645,2.0,0.4881,0.7549,-5.0,0.0,1.0,10,1,0,1
2024_1_bahrain,max_verstappen,red_bull,2024,1,bahrain,1,1,0.0,20.4739,19.7441,15.4429,0.66,0.6461,-3.0,0.0,26.0,1,1,1,1
2024_1_bahrain,perez,red_bull,2024,1,bahrain,5,5,0.0,22.9802,16.545,10.4566,0.6091,0.7408,6.5,0.0,18.0,2,1,1,1
2024_1_bahrain,sainz,ferrari,2024,1,bahrain,4,4,0.0,6.966,11.6566,12.1279,0.7799,0.5746,-3.5,0.0,15.0,3,1,1,1
2024_1_bahrain,leclerc,ferrari,2024,1,bahrain,2,2,0.0,9.3762,9.7758,10.1005,0.578,0.5746,-6.5,0.0,12.0,4,1,0,1
2024_1_bahrain,russell,mercedes,2024,1,bahrain,3,3,0.0,9.0188,9.0931,6.5753,0.6369,0.7438,1.0,0.0,10.0,5,1,0,1
2024_1_bahrain,norris,mclaren,2024,1,bahrain,7,7,0.0,1.0602,4.4089,2.6849,0.5189,0.7718,0.0,0.0,8.0,6,1,0,1
2024_1_bahrain,hamilton,mercedes,2024,1,bahrain,9,9,0.0,9.8586,9.8074,14.9543,0.6458,0.8415,4.5,0.0,6.0,7,1,0,1
2024_1_bahrain,piastri,mclaren,2024,1,bahrain,8,8,0.0,3.627,0.0,0.0,0.0,0.7008,0.0,0.0,4.0,8,1,0,1
2024_1_bahrain,alonso,aston_martin,2024,1,bahrain,6,6,0.0,10.079,9.6726,7.4886,0.4893,0.5989,6.5,0.0,2.0,9,1,0,1
2024_1_bahrain,stroll,aston_martin,2024,1,bahrain,12,12,0.0,7.7765,4.2348,3.8767,0.5594,0.5938,2.0,0.0,1.0,10,1,0,1
2024_1_bahrain,zhou,sauber,2024,1,bahrain,17,17,0.0,0.7212,0.4118,0.4118,0.5,0.7905,0.0,0.0,0.0,11,0,0,0
2024_1_bahrain,kevin_magnussen,haas,2024,1,bahrain,15,15,0.0,0.608,1.9509,5.4338,0.4079,0.8434,-0.5,0.0,0.0,12,0,0,0
2024_1_bahrain,ricciardo,rb,2024,1,bahrain,14,14,0.0,0.0,3.5743,4.6027,0.5294,0.0,-3.0,0.0,0.0,13,0,0,0
2024_1_bahrain,tsunoda,rb,2024,1,bahrain,11,11,0.0,0.0,1.726,1.726,0.5505,0.0,-1.0,0.0,0.0,14,0,0,0
2024_1_bahrain,albon,williams,2024,1,bahrain,13,13,0.0,0.2524,2.6541,0.9041,0.3968,0.8285,-5.5,0.0,0.0,15,0,0,0
2024_1_bahrain,hulkenberg,haas,2024,1,bahrain,10,10,0.0,0.4256,2.5692,1.79,0.5445,0.8468,-3.0,0.0,0.0,16,0,0,0
2024_1_bahrain,ocon,alpine,2024,1,bahrain,19,19,0.0,2.6709,3.7713,1.9178,0.5858,0.7068,-2.0,0.0,0.0,17,0,0,0
2024_1_bahrain,gasly,alpine,2024,1,bahrain,20,20,0.0,1.3848,2.4523,0.9132,0.5786,0.737,-1.0,0.0,0.0,18,0,0,0
2024_1_bahrain,bottas,sauber,2024,1,bahrain,16,16,0.0,0.5049,10.6799,7.9635,0.6562,0.7822,-6.0,0.0,0.0,19,0,0,0
2024_1_bahrain,sargeant,williams,2024,1,bahrain,18,18,0.0,0.1767,0.0,0.0,0.0,0.8608,0.0,0.0,0.0,20,0,0,0
2024_2_jeddah,max_verstappen,red_bull,2024,2,jeddah,1,1,0.0,21.0619,21.6815,21.4706,0.6593,0.7656,0.5,0.0,25.0,1,1,1,1
2024_2_jeddah,perez,red_bull,2024,2,jeddah,3,3,0.0,22.6676,17.4664,19.6471,0.6353,0.7408,0.0,0.0,18.0,2,1,1,1
2024_2_jeddah,leclerc,ferrari,2024,2,jeddah,2,2,0.0,10.1634,10.443,11.3529,0.578,0.5746,6.0,0.0,16.0,3,1,1,1
2024_2_jeddah,piastri,mclaren,2024,2,jeddah,5,5,0.0,3.9813,2.3529,0.0,0.5,0.6687,0.0,0.0,12.0,4,1,0,1
2024_2_jeddah,alonso,aston_martin,2024,2,jeddah,4,4,0.0,5.8042,7.492,15.0,0.5169,0.6794,-6.5,0.0,10.0,5,1,0,1
2024_2_jeddah,russell,mercedes,2024,2,jeddah,7,7,0.0,8.4586,9.9712,11.1765,0.8203,0.8235,2.0,0.0,8.0,6,1,0,1
2024_2_jeddah,bearman,ferrari,2024,2,jeddah,11,11,0.0,12.8841,0.0,0.0,0.0,0.739,0.0,0.0,6.0,7,1,0,1
2024_2_jeddah,norris,mclaren,2024,2,jeddah,6,6,0.0,6.7506,5.2438,6.0,0.5088,0.6349,1.0,0.0,4.0,8,1,0,1
2024_2_jeddah,hamilton,mercedes,2024,2,jeddah,8,8,0.0,8.4422,7.8773,6.2941,0.6425,0.8411,-2.0,0.0,2.0,9,1,0,1
2024_2_jeddah,hulkenberg,haas,2024,2,jeddah,15,15,0.0,0.1767,1.4348,0.0,0.4454,0.8608,0.0,0.0,1.0,10,1,0,1
2025_1_albert_park,norris,mclaren,2025,1,albert_park,1,1,0.0,6.1678,4.204,0.0,0.5294,0.6216,2.0,0.0,25.0,1,1,1,1
2025_1_albert_park,max_verstappen,red_bull,2025,1,albert_park,3,3,0.0,20.8431,24.1922,11.6438,0.9046,0.7656,3.0,0.0,18.0,2,1,1,1
2025_1_albert_park,russell,mercedes,2025,1,albert_park,4,4,0.0,5.9035,9.1374,0.0,0.8185,0.8105,-2.0,0.0,15.0,3,1,1,1
2025_1_albert_park,antonelli,mercedes,2025,1,albert_park,16,16,0.0,8.9355,0.0,0.0,0.0,0.75,0.0,0.0,12.0,4,1,0,1
2025_1_albert_park,albon,williams,2025,1,albert_park,6,6,0.0,0.1237,1.7367,0.0,0.3554,0.8093,0.0,0.0,10.0,5,1,0,1
2025_1_albert_park,stroll,aston_martin,2025,1,albert_park,13,13,0.0,6.7599,2.9613,0.9132,0.489,0.7192,0.5,0.0,8.0,6,1,0,1
2025_1_albert_park,hulkenberg,sauber,2025,1,albert_park,17,17,0.0,0.3534,0.8801,4.6575,0.3751,0.7752,0.5,0.0,6.0,7,1,0,1
2025_1_albert_park,leclerc,ferrari,2025,1,albert_park,7,7,0.0,10.6976,11.5041,5.8824,0.6072,0.7237,5.0,0.0,4.0,8,1,0,1
2025_1_albert_park,piastri,mclaren,2025,1,albert_park,2,2,0.0,13.3327,6.758,0.0,0.5167,0.6705,6.0,0.0,2.0,9,1,0,1
2025_1_albert_park,hamilton,ferrari,2025,1,albert_park,8,8,0.0,8.5671,5.3262,18.0,0.6032,0.7045,-4.0,0.0,1.0,10,1,0,1
2025_1_albert_park,gasly,alpine,2025,1,albert_park,9,9,0.0,0.8481,1.353,0.0,0.5167,0.7561,-1.0,0.0,0.0,11,0,0,0
2025_1_albert_park,tsunoda,rb,2025,1,albert_park,5,5,0.0,0.0,1.0446,0.0,0.4749,0.9643,-2.0,0.0,0.0,12,0,0,0
2025_1_albert_park,ocon,haas,2025,1,albert_park,19,19,0.0,0.4843,2.5187,0.4118,0.5294,0.8345,0.0,0.0,0.0,13,0,0,0
2025_1_albert_park,bearman,haas,2025,1,albert_park,20,20,0.0,0.339,6.0,0.0,0.0,0.8456,0.0,0.0,0.0,14,0,0,0
2025_1_albert_park,lawson,red_bull,2025,1,albert_park,18,18,0.0,19.9295,0.0,0.0,0.0,0.7656,0.0,0.0,0.0,15,0,0,0
2025_1_albert_park,bortoleto,sauber,2025,1,albert_park,15,15,0.0,2.411,0.0,0.0,0.0,0.7198,0.0,0.0,0.0,16,0,0,0
2025_1_albert_park,alonso,aston_martin,2025,1,albert_park,12,12,0.0,7.1319,8.7899,4.5662,0.6009,0.7192,-2.5,0.0,0.0,17,0,0,0
2025_1_albert_park,sainz,williams,2025,1,albert_park,10,10,0.0,3.6927,12.9627,1.2146,0.8008,0.7125,1.5,0.0,0.0,18,0,0,0
2025_1_albert_park,doohan,alpine,2025,1,albert_park,14,14,0.0,0.5937,0.0,0.0,0.0,0.7532,0.0,0.0,0.0,19,0,0,0
2025_1_albert_park,hadjar,rb,2025,1,albert_park,11,11,0.0,0.0,0.0,0.0,0.0,0.9409,0.0,0.0,0.0,20,0,0,0
2025_2_shanghai,piastri,mclaren,2025,2,shanghai,1,1,0.0,9.5692,4.8796,0.0,0.497,0.6642,-1.0,0.0,25.0,1,1,1,1
2025_2_shanghai,norris,mclaren,2025,2,shanghai,3,3,0.0,15.4712,11.958,0.0,0.4995,0.5763,8.5,0.0,18.0,2,1,1,1
2025_2_shanghai,russell,mercedes,2025,2,shanghai,2,2,0.0,9.9761,11.1992,0.0,0.7655,0.7309,2.5,0.0,15.0,3,1,1,1
2025_2_shanghai,max_verstappen,red_bull,2025,2,shanghai,4,4,0.0,12.3749,21.9103,15.0,0.8698,0.4529,-4.0,0.0,12.0,4,1,0,1
2025_2_shanghai,ocon,haas,2025,2,shanghai,11,11,0.0,0.1767,1.3994,1.0,0.4286,0.8667,-2.0,0.0,10.0,5,1,0,1
2025_2_shanghai,antonelli,mercedes,2025,2,shanghai,8,8,0.0,12.0287,12.0,0.0,0.0,0.6868,0.0,0.0,8.0,6,1,0,1
2025_2_shanghai,albon,williams,2025,2,shanghai,10,10,0.0,2.5243,4.8218,0.0,0.4658,0.7271,4.5,0.0,6.0,7,1,0,1
2025_2_shanghai,bearman,haas,2025,2,shanghai,17,17,0.0,3.7298,2.4706,0.0,0.5,0.752,0.0,0.0,4.0,8,1,0,1
2025_2_shanghai,stroll,aston_martin,2025,2,shanghai,14,14,0.0,4.0832,4.8972,0.0,0.5548,0.69,0.0,0.0,2.0,9,1,0,1
2025_2_shanghai,sainz,williams,2025,2,shanghai,15,15,0.0,3.9306,7.9829,6.0,0.6401,0.6854,-4.0,0.0,1.0,10,1,0,1
